Version	Set	Item 1	Item 2	Item 3	Item 4	Item 5	Item 6
914	4	27	1	25	7	17	21
914	5	25	11	22	14	16	18
914	6	29	12	28	13	16	17
914	7	26	2	24	7	10	22
914	8	26	4	25	13	19	20
914	9	20	1	16	5	6	9
914	10	19	2	15	3	12	14
914	11	30	3	22	8	17	20
914	12	26	8	23	9	11	15
914	13	30	2	28	5	11	21
914	14	29	3	23	6	7	18
914	15	27	5	24	13	14	23
915	1	19	26	4	15	7	24
915	2	13	27	2	12	11	26
915	3	18	29	1	10	6	24
915	4	28	30	13	22	21	29
915	5	8	30	4	6	5	11
915	6	16	25	2	7	6	22
915	7	10	17	3	9	7	13
915	8	15	23	5	12	9	22
915	9	20	24	8	16	9	21
915	10	23	29	11	19	17	25
915	11	19	30	10	14	12	20
915	12	17	28	1	15	8	27
915	13	23	28	14	18	16	26
915	14	4	21	1	3	2	14
915	15	20	27	3	18	5	25
916	1	2	12	7	15	18	10
916	2	1	11	9	13	30	10
916	3	4	20	9	25	27	12
916	4	2	14	5	16	27	6
916	5	2	20	3	28	30	19
916	6	8	16	11	17	23	12
916	7	1	18	5	21	28	17
916	8	3	22	10	25	29	14
916	9	7	19	9	21	23	14
916	10	6	25	8	26	30	18
916	11	4	17	6	19	22	13
916	12	4	24	7	28	29	8
916	13	5	23	13	26	29	15
916	14	3	24	11	26	27	21
916	15	1	20	15	22	24	16
917	1	12	22	4	2	15	16
917	2	13	27	12	6	19	25
917	3	14	26	6	2	17	24
917	4	22	27	21	5	23	24
917	5	8	16	5	3	13	14
917	6	6	30	4	3	18	28
917	7	9	28	8	2	20	21
917	8	13	26	11	10	15	20
917	9	15	29	8	1	18	27
917	10	19	30	7	5	20	29
917	11	16	30	11	1	17	23
917	12	17	22	10	9	18	19
917	13	12	28	10	7	14	23
917	14	11	29	9	3	24	25
917	15	7	26	4	1	21	25
918	1	4	21	15	6	29	27
918	2	5	18	13	9	30	29
918	3	7	13	12	11	21	17
918	4	2	17	15	5	22	19
918	5	8	17	14	10	27	25
918	6	1	8	4	2	28	18
918	7	1	21	20	10	30	22
918	8	4	16	14	12	30	23
918	9	10	26	24	23	29	28
918	10	12	20	19	18	25	24
918	11	6	22	9	7	26	25
918	12	3	13	8	6	23	19
918	13	1	11	5	3	26	14
918	14	2	16	11	9	27	24
918	15	3	16	15	7	28	20
919	1	1	13	21	10	15	29
919	2	1	12	27	5	18	28
919	3	11	20	22	18	21	23
919	4	2	13	18	4	16	30
919	5	7	10	17	8	12	23
919	6	8	14	27	11	16	29
919	7	5	15	25	9	23	26
919	8	2	19	24	12	22	25
919	9	6	17	26	13	19	27
919	10	4	7	14	6	9	22
919	11	3	20	29	6	25	30
919	12	2	5	17	3	14	21
919	13	3	8	24	4	15	28
919	14	9	16	20	10	19	28
919	15	1	11	26	7	24	30
920	1	1	11	14	17	24	15
920	2	5	14	16	27	29	19
920	3	1	5	6	22	26	12
920	4	3	7	9	19	22	18
920	5	2	4	10	19	21	12
920	6	3	10	15	26	29	20
920	7	4	6	7	14	23	8
920	8	2	7	11	26	30	13
920	9	1	18	23	29	30	25
920	10	3	8	12	25	27	17
920	11	2	8	16	20	24	18
920	12	9	13	15	23	27	21
920	13	4	5	9	20	28	11
920	14	16	17	21	28	30	22
920	15	6	10	13	25	28	24
921	1	30	13	9	18	11	23
921	2	24	18	10	19	16	22
921	3	26	13	1	17	4	24
921	4	27	11	2	14	6	26
921	5	22	9	6	12	7	17
921	6	26	15	7	16	8	23
921	7	30	20	15	21	17	25
921	8	23	5	2	21	3	22
921	9	29	13	10	21	12	27
921	10	28	12	8	19	11	25
921	11	28	9	1	16	2	20
921	12	29	14	5	24	7	25
921	13	28	15	4	18	5	27
921	14	29	6	3	19	4	20
921	15	30	8	1	10	3	14
922	1	17	5	3	25	13	7
922	2	9	2	1	30	7	6
922	3	16	8	6	24	13	11
922	4	22	8	7	23	21	14
922	5	15	11	1	18	14	12
922	6	29	17	15	30	28	21
922	7	23	10	9	29	20	16
922	8	25	4	1	26	22	20
922	9	26	18	3	30	24	23
922	10	21	5	4	24	12	10
922	11	19	4	3	28	11	9
922	12	27	12	2	28	20	13
922	13	19	8	2	25	15	10
922	14	27	6	5	29	26	14
922	15	22	17	16	27	19	18
923	1	17	16	23	6	21	1
923	2	22	20	26	10	25	7
923	3	12	7	27	3	19	1
923	4	19	15	25	9	21	4
923	5	9	8	29	6	22	2
923	6	14	13	25	8	18	1
923	7	20	17	30	13	24	4
923	8	23	22	28	5	27	4
923	9	24	15	29	14	27	11
923	10	18	15	23	3	20	2
923	11	16	14	30	9	28	7
923	12	18	17	29	12	28	10
923	13	11	10	19	6	13	5
923	14	21	12	30	11	26	2
923	15	16	8	26	5	24	3
924	1	17	8	3	13	9	26
924	2	25	6	1	15	14	28
924	3	27	16	15	26	18	30
924	4	22	16	8	21	20	28
924	5	19	4	2	14	13	30
924	6	25	10	7	22	13	29
924	7	22	2	1	18	3	23
924	8	19	11	10	16	12	23
924	9	21	5	3	19	15	29
924	10	24	11	4	18	17	25
924	11	29	12	6	20	17	30
924	12	14	7	5	11	8	27
924	13	20	4	1	10	9	27
924	14	24	7	6	23	21	26
924	15	24	5	2	12	9	28
925	1	19	23	2	17	20	26
925	2	12	21	3	7	14	26
925	3	5	17	1	4	15	21
925	4	15	24	3	11	20	28
925	5	16	22	8	11	21	25
925	6	16	28	4	10	26	30
925	7	16	20	9	14	18	29
925	8	12	23	4	8	18	27
925	9	13	27	10	11	17	29
925	10	12	24	6	10	19	25
925	11	7	15	2	6	9	27
925	12	8	13	1	3	9	19
925	13	18	24	1	2	22	30
925	14	13	22	5	6	14	28
925	15	23	29	5	7	25	30
926	1	2	9	21	8	27	29
926	2	7	15	17	14	20	21
926	3	5	10	19	8	24	25
926	4	1	12	14	10	18	22
926	5	11	17	22	16	24	29
926	6	1	4	8	3	20	23
926	7	3	14	25	6	29	30
926	8	1	24	26	21	28	30
926	9	5	15	16	12	23	26
926	10	6	13	15	10	27	28
926	11	3	11	19	7	26	27
926	12	2	11	12	4	13	30
926	13	4	9	17	5	18	28
926	14	7	13	22	9	23	25
926	15	2	16	18	6	19	20
927	1	1	21	27	5	13	30
927	2	4	22	25	10	11	30
927	3	1	8	9	3	4	19
927	4	5	14	20	7	8	25
927	5	2	14	23	4	12	24
927	6	6	18	26	8	10	28
927	7	5	15	23	9	10	29
927	8	2	21	22	7	15	28
927	9	13	16	19	14	15	26
927	10	1	18	20	2	17	29
927	11	6	19	21	12	17	25
927	12	6	20	23	11	16	27
927	13	9	24	26	17	22	27
927	14	3	18	24	7	16	30
927	15	3	13	28	11	12	29
928	1	29	23	19	4	1	28
928	2	25	18	12	6	5	19
928	3	23	17	10	5	3	21
928	4	27	20	12	8	1	24
928	5	30	21	20	18	4	22
928	6	26	9	5	2	1	22
928	7	24	22	16	15	7	23
928	8	24	11	6	4	3	13
928	9	30	25	17	15	8	28
928	10	29	17	14	13	9	20
928	11	29	25	7	3	2	27
928	12	28	16	13	12	10	26
928	13	27	15	11	10	9	18
928	14	26	14	8	7	6	21
928	15	30	16	14	11	2	19
929	1	1	23	24	7	20	5
929	2	4	23	28	14	16	11
929	3	9	18	20	13	14	10
929	4	7	25	27	19	22	16
929	5	2	25	30	6	10	4
929	6	15	21	30	17	20	16
929	7	6	11	15	8	9	7
929	8	4	22	29	8	13	5
929	9	5	26	28	19	21	18
929	10	1	26	29	11	17	2
929	11	2	19	23	9	12	3
929	12	12	26	30	22	24	14
929	13	3	27	28	13	17	6
929	14	3	25	29	18	24	15
929	15	1	21	27	10	12	8
930	1	14	2	9	20	28	15
930	2	5	1	4	26	27	20
930	3	10	4	8	23	28	18
930	4	13	1	11	22	28	16
930	5	14	11	12	25	27	21
930	6	7	1	2	12	17	10
930	7	22	6	15	27	30	23
930	8	13	3	10	19	21	15
930	9	22	4	19	25	29	24
930	10	8	6	7	16	25	9
930	11	7	3	5	23	29	11
930	12	14	5	6	18	19	17
930	13	18	2	16	24	26	21
930	14	17	9	13	29	30	26
930	15	12	3	8	24	30	20
931	1	2	7	5	9	20	25
931	2	4	17	14	18	20	27
931	3	12	17	15	19	21	28
931	4	5	12	6	23	26	27
931	5	1	15	11	20	22	29
931	6	10	18	16	19	23	30
931	7	3	11	7	16	21	26
931	8	2	21	13	27	29	30
931	9	6	10	8	25	28	29
931	10	4	8	7	13	15	23
931	11	1	5	3	8	14	19
931	12	3	9	6	17	22	30
931	13	4	10	9	11	12	24
931	14	1	18	2	24	26	28
931	15	13	16	14	22	24	25
932	1	30	21	4	5	23	22
932	2	28	9	1	6	21	13
932	3	26	22	3	18	25	24
932	4	30	6	2	3	27	12
932	5	24	12	8	9	23	19
932	6	18	15	4	6	17	16
932	7	29	23	10	15	28	25
932	8	30	14	7	8	20	15
932	9	28	14	5	11	27	26
932	10	27	16	10	13	24	20
932	11	25	12	5	7	17	13
932	12	21	14	2	10	19	18
932	13	29	9	3	4	20	11
932	14	29	8	1	2	26	17
932	15	22	11	1	7	19	16
933	1	16	18	20	12	23	30
933	2	6	11	22	2	27	30
933	3	7	11	12	4	21	24
933	4	3	10	16	2	21	28
933	5	5	7	13	3	17	18
933	6	15	19	24	10	25	30
933	7	13	19	23	1	28	29
933	8	3	8	24	1	26	27
933	9	7	9	14	2	25	29
933	10	5	9	15	4	23	27
933	11	13	20	22	4	25	26
933	12	14	16	17	11	19	26
933	13	6	8	10	5	12	29
933	14	14	15	18	8	22	28
933	15	6	9	17	1	20	21
934	1	25	26	9	14	19	18
934	2	12	18	3	5	10	6
934	3	21	25	1	12	20	15
934	4	23	28	7	16	21	19
934	5	18	28	1	8	17	13
934	6	25	30	6	16	24	17
934	7	23	27	4	6	15	13
934	8	28	29	12	14	27	22
934	9	29	30	2	9	20	13
934	10	11	15	3	7	9	8
934	11	22	24	2	8	19	10
934	12	24	29	1	4	7	5
934	13	17	23	2	5	14	11
934	14	26	30	3	4	22	21
934	15	26	27	10	11	20	16
935	1	7	8	28	20	18	26
935	2	3	4	26	12	6	16
935	3	6	13	22	19	14	21
935	4	7	11	30	14	12	15
935	5	4	8	24	13	9	17
935	6	3	9	30	22	18	27
935	7	2	5	26	17	11	21
935	8	4	5	29	20	14	27
935	9	15	16	25	21	18	24
935	10	6	8	29	15	10	23
935	11	11	13	28	25	23	27
935	12	1	5	28	16	10	22
935	13	1	3	23	17	7	19
935	14	1	2	29	12	9	25
935	15	2	10	30	20	19	24
936	1	25	9	11	18	4	15
936	2	30	7	17	24	6	18
936	3	30	8	16	29	4	22
936	4	25	6	12	22	2	14
936	5	29	3	13	24	2	15
936	6	28	3	4	20	1	12
936	7	30	10	19	21	2	20
936	8	24	5	11	21	1	14
936	9	27	10	14	23	8	15
936	10	29	12	17	27	5	26
936	11	28	17	19	23	11	22
936	12	23	13	16	20	5	18
936	13	26	7	8	25	3	19
936	14	26	6	9	16	1	10
936	15	28	9	13	27	7	21
937	1	5	28	18	26	19	11
937	2	2	20	6	19	7	4
937	3	4	28	12	16	14	9
937	4	3	26	21	25	22	4
937	5	16	30	19	24	22	17
937	6	3	29	8	15	9	6
937	7	2	21	11	16	13	8
937	8	6	26	14	24	23	10
937	9	1	25	13	15	14	5
937	10	1	30	10	20	11	3
937	11	10	29	13	18	17	12
937	12	5	27	12	24	20	8
937	13	2	27	18	23	22	15
937	14	7	30	27	29	28	25
937	15	1	23	9	21	17	7
938	1	29	20	18	4	9	25
938	2	29	22	21	6	12	28
938	3	24	22	13	2	4	23
938	4	26	21	18	7	14	24
938	5	23	19	17	5	8	21
938	6	26	13	11	5	6	20
938	7	25	16	12	2	11	17
938	8	28	8	3	1	2	14
938	9	30	12	10	3	9	26
938	10	30	19	16	14	15	20
938	11	29	19	13	1	10	27
938	12	25	15	10	6	8	24
938	13	30	27	23	11	18	28
938	14	27	15	7	3	4	17
938	15	22	9	7	1	5	16
939	1	24	25	23	20	15	28
939	2	9	14	5	4	1	27
939	3	24	26	17	10	5	29
939	4	18	19	16	12	4	24
939	5	20	22	10	3	2	27
939	6	12	25	7	3	1	29
939	7	23	26	13	12	8	27
939	8	18	23	11	9	3	30
939	9	18	21	17	15	1	22
939	10	16	22	14	13	6	25
939	11	8	15	7	6	5	30
939	12	17	28	13	4	2	30
939	13	16	21	11	8	2	29
939	14	20	21	19	9	6	26
939	15	14	19	11	10	7	28
940	1	21	17	12	2	25	28
940	2	20	16	14	4	22	25
940	3	12	9	7	3	20	30
940	4	23	19	18	5	24	25
940	5	24	16	6	3	27	29
940	6	19	16	11	1	28	30
940	7	18	14	10	7	28	29
940	8	14	9	8	1	15	23
940	9	22	17	13	8	24	30
940	10	11	6	5	4	12	15
940	11	20	8	5	2	26	29
940	12	11	10	3	2	13	23
940	13	18	13	9	4	21	27
940	14	19	17	15	7	26	27
940	15	21	10	6	1	22	26
941	1	27	26	11	14	2	22
941	2	28	26	15	20	13	25
941	3	29	22	16	17	8	19
941	4	28	19	2	3	1	5
941	5	27	23	9	15	4	19
941	6	29	18	6	10	2	15
941	7	30	20	8	9	6	14
941	8	29	20	7	11	3	12
941	9	30	26	4	17	1	18
941	10	28	24	12	18	8	23
941	11	30	27	7	16	5	25
941	12	24	16	10	11	4	13
941	13	23	21	7	10	1	14
941	14	22	21	9	12	5	13
941	15	25	24	6	17	3	21
942	1	14	19	9	26	27	15
942	2	4	21	1	27	28	7
942	3	3	23	2	26	30	10
942	4	8	18	6	25	27	13
942	5	7	17	5	24	30	8
942	6	11	14	1	16	30	13
942	7	6	10	4	16	24	9
942	8	9	22	5	23	28	18
942	9	6	15	2	17	21	12
942	10	4	12	3	14	20	5
942	11	10	19	1	22	25	17
942	12	11	18	3	24	29	15
942	13	12	19	7	23	29	13
942	14	16	25	2	28	29	20
942	15	11	21	8	22	26	20
943	1	27	17	12	8	24	30
943	2	12	4	3	2	11	29
943	3	22	11	8	5	21	26
943	4	27	14	10	3	26	28
943	5	28	15	11	1	25	30
943	6	23	12	10	6	18	25
943	7	15	8	6	2	13	19
943	8	23	15	9	5	20	27
943	9	22	7	6	1	14	24
943	10	29	16	7	5	18	30
943	11	20	16	4	1	19	26
943	12	23	13	7	4	17	28
943	13	21	18	13	3	20	24
943	14	22	17	10	9	19	29
943	15	21	14	9	2	16	25
944	1	7	17	19	11	24	18
944	2	3	8	24	4	26	22
944	3	1	11	21	9	28	12
944	4	5	12	22	6	27	19
944	5	2	9	16	4	18	13
944	6	7	21	26	14	30	23
944	7	3	13	17	12	29	14
944	8	1	20	29	4	30	27
944	9	2	11	25	3	27	23
944	10	5	16	25	15	30	17
944	11	10	15	23	13	28	22
944	12	2	15	20	8	21	19
944	13	1	10	25	6	26	18
944	14	5	8	10	7	29	9
944	15	6	16	24	14	28	20
945	1	25	29	30	13	22	16
945	2	15	16	23	2	8	3
945	3	25	26	28	11	24	14
945	4	17	27	28	5	15	13
945	5	23	26	29	1	19	4
945	6	21	23	24	6	13	9
945	7	11	17	22	1	8	7
945	8	11	18	19	2	9	5
945	9	18	20	28	1	16	6
945	10	20	24	30	2	10	7
945	11	18	27	30	3	14	4
945	12	12	17	26	3	10	6
945	13	14	21	29	5	10	8
945	14	21	22	27	12	20	19
945	15	12	15	25	4	9	7
946	1	13	8	27	22	26	4
946	2	10	6	25	12	17	5
946	3	16	5	29	24	27	3
946	4	18	11	24	19	20	1
946	5	14	6	23	18	22	3
946	6	11	7	30	21	26	5
946	7	7	6	19	9	15	4
946	8	16	9	25	18	21	8
946	9	23	19	29	26	28	17
946	10	12	7	27	14	20	2
946	11	10	4	29	14	21	1
946	12	9	3	17	11	13	2
946	13	13	12	28	15	16	1
946	14	15	10	30	20	23	8
946	15	24	22	30	25	28	2
947	1	20	18	21	6	16	2
947	2	24	11	27	4	6	1
947	3	25	19	26	13	18	4
947	4	19	16	30	8	12	1
947	5	25	17	29	7	9	6
947	6	25	15	27	3	14	2
947	7	19	11	21	9	10	3
947	8	28	27	29	8	18	5
947	9	24	23	26	16	17	15
947	10	22	21	26	8	14	7
947	11	22	15	28	10	13	1
947	12	23	13	30	5	7	3
947	13	28	24	30	14	20	9
947	14	17	12	22	5	11	2
947	15	23	20	29	10	12	4
948	1	5	12	4	22	6	11
948	2	2	26	1	29	4	7
948	3	10	19	3	24	11	13
948	4	17	23	1	27	19	22
948	5	12	17	2	25	13	16
948	6	8	18	3	26	12	15
948	7	7	19	6	20	16	18
948	8	9	16	1	30	10	15
948	9	11	26	9	27	14	25
948	10	8	28	5	29	10	17
948	11	6	23	3	29	9	21
948	12	14	24	2	28	18	23
948	13	20	25	15	28	21	22
948	14	7	21	5	30	13	14
948	15	8	27	4	30	20	24
949	1	12	2	9	6	14	21
949	2	18	6	17	10	20	29
949	3	16	10	14	11	27	30
949	4	15	5	13	6	25	30
949	5	28	19	26	22	29	30
949	6	8	1	5	3	10	23
949	7	24	8	18	12	25	26
949	8	19	2	15	8	20	27
949	9	7	2	5	4	17	28
949	10	20	7	12	11	22	23
949	11	17	1	14	13	22	24
949	12	23	4	13	9	26	27
949	13	21	3	15	11	24	28
949	14	16	3	9	7	25	29
949	15	18	1	16	4	19	21
950	1	11	3	13	15	23	20
950	2	3	2	5	10	26	18
950	3	6	4	9	13	26	25
950	4	10	4	14	16	22	21
950	5	4	1	15	17	24	18
950	6	7	3	9	14	30	19
950	7	6	2	8	24	30	27
950	8	7	1	8	12	16	13
950	9	17	2	19	21	28	23
950	10	6	5	11	12	28	14
950	11	15	12	21	26	30	29
950	12	8	5	9	17	22	20
950	13	18	7	22	23	29	27
950	14	10	1	11	19	27	25
950	15	20	16	24	25	29	28
951	1	24	2	12	5	15	14
951	2	28	2	11	8	26	22
951	3	27	1	11	4	17	15
951	4	24	4	21	20	23	22
951	5	20	6	12	7	17	16
951	6	29	6	9	8	25	24
951	7	28	13	20	18	27	25
951	8	28	1	5	3	9	7
951	9	26	7	14	10	21	18
951	10	30	3	8	4	16	14
951	11	29	3	13	10	23	15
951	12	30	2	18	17	29	19
951	13	27	5	19	6	26	23
951	14	30	1	12	10	25	22
951	15	21	9	13	11	19	16
952	1	26	14	10	7	27	16
952	2	21	17	11	10	25	20
952	3	25	22	6	5	27	24
952	4	20	5	3	1	30	14
952	5	23	13	9	6	28	20
952	6	18	15	13	3	21	16
952	7	14	6	4	2	21	8
952	8	26	19	9	3	29	25
952	9	19	11	8	1	24	18
952	10	27	12	11	2	29	23
952	11	19	7	5	4	23	15
952	12	26	15	2	1	28	17
952	13	18	12	9	7	22	17
952	14	29	22	16	8	30	28
952	15	24	12	10	4	30	13
953	1	14	8	12	29	30	20
953	2	4	2	3	9	23	7
953	3	11	1	4	17	27	12
953	4	14	3	5	25	26	18
953	5	12	2	10	26	28	24
953	6	9	1	6	21	25	10
953	7	10	3	8	17	22	13
953	8	7	5	6	28	29	27
953	9	19	6	13	23	24	20
953	10	16	8	15	23	27	18
953	11	16	4	13	26	29	21
953	12	18	2	11	21	30	19
953	13	15	5	9	24	30	17
953	14	16	1	14	22	28	19
953	15	15	7	11	22	25	20
954	1	3	8	5	13	23	10
954	2	1	11	6	16	30	14
954	3	4	11	7	22	23	19
954	4	10	19	16	25	26	21
954	5	2	11	8	25	27	20
954	6	7	17	9	26	29	20
954	7	3	12	9	24	27	16
954	8	2	17	10	22	30	18
954	9	4	15	13	27	30	26
954	10	1	23	15	25	29	24
954	11	7	14	8	21	24	18
954	12	2	6	3	28	29	19
954	13	5	12	6	17	21	15
954	14	1	5	4	18	28	9
954	15	12	14	13	22	28	20
955	1	3	11	21	4	1	20
955	2	11	14	24	12	5	18
955	3	7	22	30	14	3	26
955	4	15	21	27	16	9	22
955	5	12	17	28	13	10	22
955	6	5	21	26	13	2	23
955	7	9	19	30	10	5	20
955	8	18	27	30	25	1	29
955	9	8	16	26	12	4	25
955	10	6	15	29	13	3	24
955	11	6	10	27	8	2	14
955	12	7	20	25	17	6	23
955	13	11	17	29	16	2	19
955	14	7	18	28	15	4	19
955	15	8	23	28	9	1	24
956	1	17	24	7	9	1	5
956	2	25	27	23	24	6	18
956	3	19	30	10	12	6	7
956	4	25	26	17	22	3	16
956	5	25	29	19	21	8	14
956	6	23	30	11	14	3	5
956	7	22	29	15	18	7	13
956	8	21	27	10	16	2	9
956	9	12	13	8	9	3	4
956	10	28	29	20	26	5	10
956	11	20	27	17	19	11	13
956	12	20	23	12	15	1	2
956	13	24	28	14	22	2	4
956	14	28	30	16	18	1	8
956	15	21	26	11	15	4	6
957	1	18	7	30	23	14	11
957	2	17	5	29	28	9	7
957	3	21	8	30	25	19	12
957	4	15	3	24	22	13	11
957	5	15	5	19	18	10	6
957	6	23	2	29	26	13	12
957	7	17	8	26	24	16	10
957	8	20	1	28	24	18	12
957	9	19	1	27	23	17	3
957	10	20	6	27	21	13	9
957	11	25	4	28	26	11	6
957	12	7	2	21	10	4	3
957	13	20	2	30	22	16	5
957	14	25	14	29	27	16	15
957	15	9	1	22	14	8	4
958	1	9	1	8	17	25	18
958	2	23	5	12	25	28	26
958	3	13	2	8	15	29	26
958	4	18	12	13	20	24	22
958	5	10	1	7	23	27	24
958	6	14	3	9	21	29	23
958	7	11	1	4	13	30	19
958	8	9	4	6	16	28	20
958	9	27	17	22	28	30	29
958	10	17	7	15	19	21	20
958	11	14	2	11	16	27	25
958	12	4	2	3	5	22	7
958	13	16	3	10	18	26	19
958	14	8	5	6	11	24	21
958	15	12	6	10	14	30	15
959	1	11	22	21	1	3	18
959	2	12	26	24	3	8	20
959	3	15	29	18	7	14	17
959	4	13	26	18	4	10	16
959	5	9	30	19	4	6	11
959	6	12	27	19	1	5	15
959	7	8	27	25	4	7	22
959	8	8	30	17	1	2	16
959	9	14	28	23	9	12	16
959	10	13	24	22	5	6	14
959	11	11	24	23	2	10	15
959	12	10	25	20	5	9	17
959	13	23	29	26	19	21	25
959	14	7	28	21	2	6	20
959	15	27	30	29	3	13	28
960	1	7	6	15	2	1	26
960	2	25	17	28	16	4	29
960	3	22	21	23	8	7	28
960	4	18	12	24	10	2	28
960	5	18	14	21	9	4	26
960	6	14	10	17	6	5	30
960	7	11	4	12	3	1	13
960	8	18	16	19	13	7	30
960	9	24	22	27	14	1	29
960	10	15	10	16	8	3	20
960	11	19	17	21	15	11	27
960	12	19	5	23	3	2	29
960	13	22	20	25	13	5	26
960	14	23	20	24	11	9	30
960	15	12	9	25	8	6	27
961	1	25	27	13	20	3	24
961	2	15	19	3	10	1	14
961	3	21	22	8	9	3	18
961	4	19	29	6	9	5	12
961	5	20	22	16	17	7	19
961	6	25	26	5	14	2	16
961	7	13	26	7	8	6	10
961	8	20	30	4	9	2	15
961	9	23	25	11	15	6	21
961	10	26	28	4	22	1	24
961	11	24	30	12	17	10	23
961	12	29	30	11	14	8	28
961	13	27	28	7	12	2	21
961	14	18	27	5	11	1	17
961	15	23	29	13	16	4	18
962	1	10	1	14	4	7	23
962	2	16	2	19	14	15	21
962	3	20	7	24	11	16	26
962	4	19	6	28	8	10	30
962	5	23	6	25	13	15	26
962	6	9	4	15	5	8	20
962	7	25	3	28	14	24	29
962	8	19	4	22	12	17	24
962	9	23	18	27	20	22	30
962	10	21	5	26	12	18	28
962	11	11	1	21	3	6	22
962	12	13	7	27	8	12	29
962	13	16	3	17	9	13	30
962	14	17	1	25	2	5	27
962	15	11	2	18	9	10	29
963	1	17	1	27	13	2	7
963	2	28	9	30	26	14	17
963	3	15	4	30	13	6	10
963	4	22	7	28	20	8	10
963	5	19	2	22	12	5	9
963	6	25	11	30	22	16	18
963	7	25	4	29	23	7	9
963	8	26	3	29	15	5	8
963	9	23	8	24	19	13	18
963	10	25	12	27	21	15	20
963	11	19	3	20	17	6	16
963	12	24	1	26	16	4	12
963	13	24	5	27	14	10	11
963	14	21	2	29	18	6	14
963	15	23	1	28	21	3	11
964	1	3	22	19	7	20	12
964	2	6	24	15	8	20	10
964	3	1	28	16	7	26	15
964	4	14	29	19	16	21	17
964	5	1	30	18	11	20	14
964	6	4	27	18	5	21	12
964	7	4	29	24	7	25	9
964	8	4	30	16	6	22	13
964	9	2	28	14	3	24	5
964	10	1	27	19	9	23	10
964	11	5	25	22	11	23	15
964	12	2	29	23	6	26	18
964	13	3	26	13	8	21	9
964	14	8	30	27	17	28	25
964	15	2	17	12	10	13	11
965	1	19	2	6	24	18	12
965	2	28	12	14	30	21	20
965	3	19	7	9	27	15	11
965	4	24	3	10	29	22	15
965	5	17	3	5	27	12	8
965	6	25	1	8	29	14	11
965	7	18	8	9	21	13	10
965	8	29	13	19	30	26	23
965	9	26	5	6	28	25	15
965	10	27	4	10	28	23	16
965	11	23	7	17	25	20	18
965	12	21	1	6	22	16	7
965	13	16	2	3	26	14	9
965	14	22	2	4	30	17	11
965	15	20	1	4	24	13	5
966	1	19	6	15	26	4	12
966	2	28	8	27	30	7	15
966	3	17	10	12	28	3	11
966	4	26	16	25	30	13	17
966	5	23	14	21	28	1	19
966	6	22	11	21	27	5	13
966	7	24	14	22	26	3	20
966	8	21	4	16	24	2	8
966	9	23	9	18	27	4	17
966	10	20	8	12	29	5	9
966	11	24	5	15	25	1	10
966	12	18	3	16	29	1	7
966	13	20	11	19	25	2	18
966	14	13	6	9	14	2	7
966	15	29	10	23	30	6	22
967	1	28	10	16	27	11	20
967	2	25	1	7	18	4	13
967	3	23	2	11	17	3	13
967	4	27	1	8	19	3	14
967	5	26	3	5	16	4	12
967	6	30	6	11	26	9	25
967	7	26	15	18	20	17	19
967	8	24	5	9	23	8	20
967	9	29	1	12	28	9	15
967	10	22	5	7	19	6	10
967	11	25	2	12	21	10	14
967	12	30	2	8	29	4	22
967	13	30	7	17	28	14	24
967	14	29	6	21	27	18	23
967	15	24	13	16	22	15	21
968	1	29	11	7	1	21	8
968	2	22	13	10	5	18	11
968	3	25	11	4	3	12	9
968	4	30	27	3	1	28	26
968	5	26	19	9	2	22	17
968	6	24	14	4	2	23	7
968	7	27	15	5	2	21	12
968	8	26	20	10	7	25	16
968	9	28	18	6	4	19	8
968	10	30	21	17	16	24	18
968	11	29	22	14	12	28	16
968	12	24	9	5	1	20	6
968	13	30	15	13	6	25	14
968	14	29	23	19	13	27	20
968	15	23	15	8	3	17	10
969	1	23	2	9	15	24	16
969	2	25	4	9	10	29	14
969	3	19	3	9	11	22	12
969	4	16	3	8	13	21	14
969	5	22	5	6	8	23	17
969	6	26	2	7	14	30	18
969	7	25	1	6	19	26	21
969	8	27	13	18	23	28	25
969	9	28	7	8	11	29	20
969	10	26	10	12	15	28	17
969	11	27	1	2	3	29	17
969	12	20	1	5	12	30	16
969	13	24	4	5	7	27	19
969	14	24	6	10	11	30	13
969	15	21	4	15	18	22	20
970	1	20	5	15	2	17	25
970	2	27	12	24	9	26	28
970	3	27	11	14	1	15	29
970	4	19	11	16	9	17	23
970	5	22	6	18	3	19	29
970	6	24	7	8	4	17	29
970	7	20	4	9	3	14	21
970	8	19	5	7	1	12	30
970	9	23	8	10	5	22	27
970	10	25	8	13	3	16	28
970	11	24	6	16	2	21	30
970	12	22	13	15	7	21	26
970	13	18	2	4	1	10	28
970	14	26	18	23	14	25	30
970	15	13	10	11	6	12	20
971	1	21	9	30	17	22	1
971	2	22	5	28	6	26	3
971	3	10	6	24	9	16	2
971	4	20	13	30	19	25	5
971	5	12	3	27	8	20	2
971	6	14	11	19	12	15	10
971	7	22	18	24	19	23	7
971	8	23	8	29	11	26	1
971	9	24	14	28	17	25	8
971	10	20	15	29	18	28	9
971	11	21	12	29	16	25	4
971	12	15	7	26	13	21	2
971	13	13	4	23	10	17	3
971	14	14	5	27	7	16	1
971	15	18	6	30	11	27	4
972	1	16	28	12	4	1	22
972	2	19	23	9	6	5	22
972	3	12	29	10	9	7	13
972	4	22	30	20	17	8	29
972	5	9	21	4	3	2	17
